,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Europa,Mars,True,PSO J318.5-22,TRAPPIST-1e,True,B,C,D,E,F,G,P,S,T,G,P,S
1465,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2386,0.24050632911392406,0.01354086689467439,0.0014758662328514405,0.0,0.024500178507675833,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
956,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3665,0.7088607594936709,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8128,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7258,0.2911392405063291,6.979828296223913e-05,0.0,0.0,0.010576579792931097,0.022914681142004723,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4134,0.2911392405063291,0.0018845536399804564,0.0,0.0013621658436914694,0.0323545162441985,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4321,0.569620253164557,0.0,0.0,0.0,0.03454123527311675,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
887,0.569620253164557,0.061213094157883716,0.0,0.05887110505704069,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8279,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1086,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2627,0.5569620253164557,0.0,0.0,0.0,0.0,0.036091658724568015,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2057,0.6455696202531646,0.11663293082990159,0.0,0.0007236506044610931,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3960,0.35443037974683544,0.0,0.0017777479622983262,0.0,0.03266690467690111,0.0002486222185389301,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5390,0.27848101265822783,0.011028128708033783,0.0,0.020262216924910606,0.0,0.0010773629470020305,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6055,0.22784810126582278,0.0,0.0006708482876597458,0.03362846926613315,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2294,0.5316455696202531,0.06972848467927689,0.0,0.0020858164481525627,0.0,0.0004558074006547052,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3972,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7699,0.22784810126582278,0.0015355622251692607,0.0,0.028988591861059083,0.0,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5683,0.37974683544303794,0.0,0.0,0.0020006810829218454,0.03137272402713317,0.00016574814569262006,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
54,0.34177215189873417,0.019473720946464716,0.020293160701707308,0.1436233611442193,0.01276329882184934,0.00012431110926946505,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7361,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8367,0.7215189873417721,0.0,0.00043605138697883474,0.0,0.0023205997857907892,0.4692744374922306,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3400,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
160,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4831,0.43037974683544306,0.0026523347525650868,0.0,0.0257960156649072,0.0,0.016740562714954627,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
5005,0.22784810126582278,0.0,0.12645490222386208,0.0,0.012807925740806855,0.14465669415323415,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
807,0.4810126582278481,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4087,0.5443037974683544,0.0,0.06530708080367624,0.0,0.0,0.06841254713462894,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7559,0.49367088607594933,0.00013959656592447826,0.5182303022171536,0.014302741358760428,4.4626918957515175e-05,0.037459080926532135,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7720,0.24050632911392406,0.035666922593704194,0.0,0.0,0.011915387361656551,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1838,0.5443037974683544,0.0,0.0,0.0,0.05355230274901821,0.0007044296191936353,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8450,0.7341772151898734,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1867,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
864,0.37974683544303794,0.0,0.025492234931070338,0.00996083773199387,0.1232149232416994,0.003356399950275556,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4468,0.3924050632911392,0.0,0.04635561667728843,0.0,0.08010531952873974,0.024364977416815148,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4632,0.20253164556962025,0.1453898234103441,0.0,0.0004256768261535842,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2189,0.35443037974683544,0.04278634745585259,0.0007379331164257203,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4092,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2817,0.7215189873417721,0.035317931178893,0.0,4.256768261535842e-05,0.0079435915744377,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4753,0.25316455696202533,0.03783066936553361,0.005869922517022775,0.0,0.00022313459478757588,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8557,0.34177215189873417,0.00041878969777343477,0.0,0.0,0.03570153516601214,0.00012431110926946505,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3124,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4574,0.26582278481012656,0.0369232916870245,0.0002683393150638983,0.0037885237527668994,0.0009371652981078187,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5638,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2299,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1012,0.4177215189873418,0.04844000837579396,0.0,0.002554060956921505,0.02516958229203856,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3521,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
800,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
519,0.4177215189873418,0.0,0.0055344983731929025,4.256768261535842e-05,0.11268297036772582,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
491,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1612,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5496,0.34177215189873417,0.0,0.05950424311541944,0.0,0.000758657622277758,0.0005386814735010153,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6448,0.37974683544303794,0.05360508131499965,0.00036896655821286014,0.08556104205687041,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
356,0.34177215189873417,0.0048160815243945,0.19213094958575117,0.0,0.0,0.040898354949654,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4012,0.24050632911392406,0.0,6.708482876597457e-05,0.0,0.029855408782577652,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3673,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1806,0.6329113924050633,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1909,0.5316455696202531,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6644,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3113,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7023,0.7088607594936709,0.0,0.1915607285412404,0.0,0.0,0.0020718518211577507,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3355,0.34177215189873417,0.0,0.010901284674470869,0.0,0.0003570153516601214,0.06721087307835744,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3552,0.3037974683544304,0.0040483004118098695,0.0,0.00017027073046143367,0.035210639057479474,0.002237599966850371,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3092,0.6075949367088608,0.05751378516088504,6.708482876597457e-05,0.03533117657074749,0.013298821849339523,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6839,0.25316455696202533,0.22272632093250505,0.0,0.008981781031840627,0.0009371652981078187,0.0048481332615091365,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7499,0.17721518987341772,0.0,0.1524502733706772,0.011535841988762131,0.00888075687254552,0.05705879915468446,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4747,0.27848101265822783,0.13687443288895093,0.0027504779794049576,0.0,0.1349964298464834,0.09969750963411096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1731,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5428,0.5063291139240507,0.046136665038040064,0.0,0.03533117657074749,0.0,0.0002486222185389301,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6939,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2239,0.31645569620253167,0.05960773364975221,0.0,0.013579090754299335,0.0,0.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1034,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4503,0.5822784810126582,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
2200,0.569620253164557,0.05395407272981084,0.0027504779794049576,0.0,0.00026776151374509105,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
406,0.31645569620253167,0.0943672785649473,0.0,0.0,0.0010710460549803642,0.03310819210210086,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2711,0.3037974683544304,0.03413136036853493,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7063,0.31645569620253167,0.0010469742444335869,0.00010062724314896186,0.0,0.028338093538022135,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3238,0.3924050632911392,0.0,0.021031093818133027,4.256768261535842e-05,0.0,0.0005386814735010153,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2229,0.7341772151898734,0.0,0.013416965753194914,0.0,0.030792574080685472,0.02030414784734596,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1960,0.27848101265822783,0.16053605081315,0.0,0.0009364890175378852,0.011424491253123885,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8009,0.43037974683544306,0.0006979828296223913,0.00013416965753194915,4.256768261535842e-05,0.0,0.032776695810715614,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7259,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4480,0.27848101265822783,0.0,0.022439875222218495,0.005150689596458369,0.0,0.0023204740396966807,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1116,0.2911392405063291,0.0041878969777343475,0.04548351390333076,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5175,0.2911392405063291,0.0,0.0,0.00017027073046143367,0.006470903248839701,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6461,0.3924050632911392,0.002233545054791652,0.0894576191594271,0.0,0.0,0.00037293332780839516,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
847,0.4050632911392405,0.17393732114189991,0.0,0.0,0.006069260978222064,0.00016574814569262006,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
3996,0.24050632911392406,0.0,0.00888873981149163,0.037544696066746125,8.925383791503035e-05,0.01214105167198442,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
131,0.3291139240506329,0.030711244503385218,0.0,0.0,0.0,0.019143910827497616,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7241,0.7974683544303798,0.0,0.008150806695065911,0.0,0.03467511602998929,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5162,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1608,0.2911392405063291,0.002163746771829413,0.0,0.053081900221351945,0.0,0.0019475407118882857,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5767,0.4050632911392405,0.0,0.0,0.0,0.20474830417707962,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4434,0.7721518987341772,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1230,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2206,0.3670886075949367,0.0,0.0,0.033713604631363865,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5654,0.16455696202531644,0.0019543519229426954,0.013282796095662965,0.015622339519836539,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
7469,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
347,0.2911392405063291,0.024289802470859215,0.0,0.0,0.0001785076758300607,0.015248829403721046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2957,0.5822784810126582,0.0,0.004394056284171334,0.0,0.39597465191003217,0.019433970082459704,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4539,0.17721518987341772,0.025336776715292803,0.0014758662328514405,0.0,0.0,0.021215762648655368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3756,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2128,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4267,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6463,0.5443037974683544,0.009911356180637956,0.04051923657464864,0.0,0.0,0.008453155430323623,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5297,0.3037974683544304,0.015006630836881413,0.0,0.0,0.0,0.014502962748104255,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2067,0.5189873417721519,0.0,1.0,0.0,0.05609603712959658,0.0002486222185389301,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6639,0.3670886075949367,0.06330704264675088,0.0,0.0,0.006337022491967155,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6760,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1477,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
489,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7074,0.22784810126582278,0.0,0.024553047328346695,8.513536523071684e-05,0.0005801499464476973,0.0019475407118882857,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3768,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1771,0.21518987341772153,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1989,0.24050632911392406,0.05032456201577441,0.002079629691745212,0.0002979737783075089,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1236,0.24050632911392406,0.0,0.00013416965753194915,0.004639877405074068,0.0,0.027804251439937016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
538,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
681,0.25316455696202533,0.031897815313743284,0.0,0.0072365060446109315,0.05051767225990718,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6970,0.20253164556962025,0.0,0.047529601180692986,0.00012770304784607525,0.0012049268118529098,0.007707288774706833,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1283,0.31645569620253167,0.0,0.03344178713983832,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6441,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7714,0.4177215189873418,0.014029454875410064,0.02747123737966659,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1963,0.3670886075949367,0.015076429119843651,0.0003354241438298729,0.026008854077983992,0.026508389860764012,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5483,0.49367088607594933,0.0,0.0,0.0,0.0,0.04574648821116314,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3537,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4263,0.5569620253164557,0.0,0.004058632140341462,0.0,0.03338093538022135,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4584,0.22784810126582278,0.0,0.0,0.0753447982291844,0.057300963941449484,0.0003314962913852401,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2944,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5947,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6060,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4206,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8629,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4524,0.5569620253164557,0.0015355622251692607,3.3542414382987286e-05,0.0,0.038557657979293114,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6544,0.5443037974683544,0.03685349340406226,0.00043605138697883474,0.06738464158011237,0.0004908961085326669,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6648,0.20253164556962025,0.029175682278215955,0.006540770804682521,0.004256768261535842,0.003927168868261335,0.0037293332780839513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1557,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8001,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3925,0.2911392405063291,0.08913240734277937,0.002817562808170932,0.0,0.010710460549803642,0.0247793477810467,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5476,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
385,0.3924050632911392,0.029105883995253715,0.0,0.30584879959135025,0.02508032845412353,0.032818132847138776,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7459,0.6708860759493671,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
6851,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8215,0.25316455696202533,0.0,0.0030523597088518433,8.513536523071684e-05,0.027802570510531956,0.0038536443873534165,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3282,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4186,0.3924050632911392,0.0,0.0825478817965317,0.0,0.002275972866833274,0.08871669498197489,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4461,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7092,0.27848101265822783,0.0,0.0,0.018772348033373062,0.0,0.017527866406994573,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4361,0.45569620253164556,0.0,0.024284708013282794,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5978,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
328,0.3037974683544304,0.0,0.0,0.025200068108292183,0.007898964655480185,0.002403348112542991,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4268,0.25316455696202533,0.0009771759614713477,0.0,0.0025114932743061464,0.07930203498750446,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
8523,0.26582278481012656,0.000558386263697913,0.02669976184885788,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1174,0.5063291139240507,0.06205067355343059,0.006205346660852648,0.0,0.0,0.0011602370198483404,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6113,0.3037974683544304,0.0,0.028645221883071142,0.0004682445087689426,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1532,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
200,0.20253164556962025,0.0,0.00010062724314896186,0.0,0.0,0.045539303029047365,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4441,0.21518987341772153,0.0,0.008788112568342669,0.0,0.0,0.020801392284423816,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
585,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
304,0.24050632911392406,0.029105883995253715,0.011706302619662563,0.026987910778137236,0.00013388075687254553,0.04379894749927485,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4606,0.7468354430379747,0.03210721016263,0.004662395599235233,0.0,4.4626918957515175e-05,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3713,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7925,0.26582278481012656,0.002233545054791652,0.021467145205111865,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2761,0.46835443037974683,0.015425420534654847,0.0,0.0013621658436914694,0.0016958229203855766,0.02138151079434799,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6638,0.35443037974683544,0.0,0.0,0.012131789545377148,0.006069260978222064,0.01396428127460324,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2868,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1255,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4529,0.26582278481012656,0.03936623159070287,0.0003018817294468856,0.0,0.0,0.0012431110926946504,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4282,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7886,0.22784810126582278,0.0,0.0,0.0,0.009193145305248127,0.11121700575974806,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7820,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4406,0.4810126582278481,0.012773085782089761,0.0068091101197464195,0.0,0.004908961085326669,0.015497451622259975,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5387,0.24050632911392406,0.00034899141481119564,0.0,0.0,0.03195287397358087,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1922,0.17721518987341772,0.001116772527395826,0.0,0.0,0.0317743662977508,0.006174118427050098,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1795,0.5822784810126582,0.000558386263697913,0.021869654177707712,0.0,0.00022313459478757588,0.0037293332780839513,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3208,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
8155,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6720,0.18987341772151897,0.0,0.020460872773622244,0.011365571258300698,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1799,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
