,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Europa,Mars,True,PSO J318.5-22,TRAPPIST-1e,True,B,C,D,E,F,G,P,S,T,G,P,S
1683,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5910,0.4177215189873418,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1415,0.26582278481012656,0.00034899141481119564,0.0,0.0,8.925383791503035e-05,0.04396469564496747,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2655,0.6455696202531646,6.979828296223913e-05,0.13198940059705497,0.0,0.006515530167797216,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5077,0.35443037974683544,0.009911356180637956,0.0,0.07994210795164311,0.002766868975365941,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
69,0.46835443037974683,0.0032107210162629998,0.002784020393787945,0.03141494977013451,0.0,0.0004972444370778602,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7561,0.25316455696202533,0.12856843721644448,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5416,0.5443037974683544,0.0,0.040150270016435785,0.0,0.009951802927525883,4.1437036423155016e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5126,0.5443037974683544,0.0,0.0,4.256768261535842e-05,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2175,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6641,0.3670886075949367,0.06198087527046835,0.0,4.256768261535842e-05,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4518,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7182,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8059,0.5443037974683544,0.0018845536399804564,0.0,0.03392644304444066,0.037040342734737594,0.006671362864127958,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2553,0.3670886075949367,0.07321839882738884,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4728,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3953,0.37974683544303794,0.012284497801354086,0.0,0.09833134684147794,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5442,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7397,0.3291139240506329,0.03385216723668598,0.0002683393150638983,0.16848288779158863,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5637,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
683,0.3291139240506329,0.1100718922314511,6.708482876597457e-05,0.0,0.0013388075687254552,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6140,0.3670886075949367,0.09003978502128847,0.0,0.0002554060956921505,4.4626918957515175e-05,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3267,0.6075949367088608,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4496,0.6708860759493671,0.0034899141481119565,0.3874819709522691,0.0,0.1337915030346305,0.17958811585795384,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7345,0.5063291139240507,0.04425211139805961,0.0020125448629792373,0.0057040694704580275,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
6153,0.34177215189873417,0.0,0.23224767718780398,0.036139962540439295,0.0066494109246697615,0.04831558446939875,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
583,0.5569620253164557,0.030292454805611782,0.10441753597423942,0.0008087859696918099,0.0,0.036961836489454274,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5257,0.7721518987341772,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1541,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4870,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2630,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7749,0.4810126582278481,0.006002652334752565,0.03837252205413746,0.03333049548782564,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2514,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5149,0.5063291139240507,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
469,0.810126582278481,0.0,0.05826317378324892,0.0004682445087689426,0.017895394501963584,0.03116065139021257,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7856,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1674,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8044,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8346,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
4843,0.4050632911392405,0.026662944091575345,0.0,0.020304784607525966,0.0009817922170653338,8.287407284631003e-05,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5276,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7665,0.3924050632911392,0.008096600823619739,0.0,0.012685169419376809,8.925383791503035e-05,0.009406207268056188,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2040,0.25316455696202533,0.0654707894185803,0.00197900244859625,0.001319598161076111,0.0005355230274901821,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3230,0.4177215189873418,0.0,0.0197900244859625,0.0,0.00013388075687254553,0.2721998922637053,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2559,0.6582278481012658,0.05290709848537726,0.0,0.015154095011067598,0.00022313459478757588,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2698,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7423,0.34177215189873417,0.0,0.01989065172911146,0.0,0.01155837200999643,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
8073,0.21518987341772153,0.00013959656592447826,0.0011068996746385804,0.004129065213689767,0.024678686183505893,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6636,0.5316455696202531,0.073846583374049,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5946,0.35443037974683544,0.0,0.005098446986214067,0.00915205176230206,0.0013388075687254552,0.02113288857580906,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5811,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4172,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7909,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4715,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4252,0.31645569620253167,0.007049626579186152,0.0010733572602555932,0.0,0.006113887897179579,0.026229644055857124,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6668,0.25316455696202533,0.0,0.0,0.09918270049378511,0.005355230274901821,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1740,0.6708860759493671,0.0,0.453728239358669,0.0,0.0,0.03194795508225252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1061,0.4050632911392405,0.0,0.05886693724214269,0.0,0.0,0.0027762814403513862,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5185,0.5443037974683544,0.05702519718014937,0.0,0.026264260173676144,0.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3837,0.2911392405063291,0.0,0.0,0.020815596798910267,0.00022313459478757588,0.011436622052790784,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7644,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
407,0.3291139240506329,0.0,0.0,0.0,0.0034362727597286686,0.029627481042555838,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
668,0.3037974683544304,0.0014657639422070217,0.0,0.02932913332198195,0.0005355230274901821,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2620,0.24050632911392406,0.0,0.0,0.01557977183722118,0.011960014280614066,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7549,0.7594936708860759,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4610,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4160,0.4810126582278481,0.00013959656592447826,0.0038238352396605508,0.03281968329644134,0.13807568725455197,0.018563792317573446,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3485,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5220,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
7520,0.569620253164557,0.00034899141481119564,0.6004427598698554,0.0,0.003525526597643699,0.01164380723490656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8402,0.5949367088607594,0.0029315278844140435,0.01707308892094053,0.0,0.0,0.04379894749927485,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8388,0.6582278481012658,0.08592168632651637,6.708482876597457e-05,0.00034054146092286734,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1544,0.27848101265822783,0.09073776785091087,0.0,0.0,0.0,0.046989599303857786,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5219,0.620253164556962,0.0,0.13386777580250225,0.012685169419376809,0.012897179578721886,0.11353747979944474,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8641,0.27848101265822783,0.04348433028547498,0.0,0.0,0.0,0.002196162930427216,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4845,0.2911392405063291,0.0,0.01026397880119411,0.0166865315852205,0.0004016422706176366,0.0005386814735010153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6732,0.4177215189873418,0.0,0.0005366786301277966,0.000510812191384301,0.10482863263120315,0.0004972444370778602,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1702,0.4177215189873418,0.0,0.0255928621742193,0.00034054146092286734,8.925383791503035e-05,0.0012431110926946504,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
288,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2262,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7214,0.22784810126582278,0.007677811125846304,0.0034548686814476906,0.020049378511833815,0.0004908961085326669,4.1437036423155016e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2093,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7683,0.49367088607594933,0.0013261673762825434,0.12085331902190319,0.0,0.01878793288111389,0.021422947830771144,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
504,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1982,0.620253164556962,0.0,0.0,0.0450366082070492,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7620,0.31645569620253167,0.0007677811125846304,0.026163083218730083,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2483,0.16455696202531644,0.0,0.0,0.0,0.0001785076758300607,0.03360543653917872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7719,0.18987341772151897,0.0,0.000704390702042733,0.0009364890175378852,0.05127632988218494,0.0103178220693656,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2703,0.34177215189873417,0.04802121867802052,0.010297521215577097,0.03316022475736421,0.0,0.0007873036920399453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3929,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6427,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3786,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7094,0.22784810126582278,0.02708173378934878,0.0061047194177036865,0.0,0.0029453766511960016,0.005801185099241702,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8303,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5895,0.35443037974683544,0.0,0.0,0.03775753447982292,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6352,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1317,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3598,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
531,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4746,0.22784810126582278,0.0,0.026632677020091904,0.0006810829218457347,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7956,0.4177215189873418,0.08822502966427026,0.05994029450239828,0.001532436574152903,0.021108532666904677,0.01396428127460324,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
3729,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3816,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6927,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
3513,0.5316455696202531,0.003838905562923152,0.0,0.0639792269708837,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2503,0.34177215189873417,0.023661617924199064,0.003488411095830678,0.0049378511833815765,0.007140307033202428,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1041,0.2911392405063291,0.0,0.0008050179451916949,0.0,0.0024544805426633346,0.3114407657564331,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5457,0.26582278481012656,0.24799329936483563,0.00016771207191493645,0.0,0.0,8.287407284631003e-05,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
425,0.18987341772151897,0.15048509806658755,0.0,0.0,0.0026329882184933954,8.287407284631003e-05,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
137,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1663,0.22784810126582278,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
711,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7769,0.7848101265822784,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1138,0.2911392405063291,0.0,0.0,0.0002554060956921505,0.0013388075687254552,0.008287407284631003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3956,0.4050632911392405,0.09290151462274028,0.013953644383322712,0.0,0.029676901106747592,0.002651970331081921,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1373,0.7468354430379747,0.0,0.0,0.0,0.0,0.03128496249948204,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
7977,0.2911392405063291,0.024289802470859215,0.00704390702042733,0.0,0.0,4.1437036423155016e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1472,0.4810126582278481,0.0,3.3542414382987286e-05,0.0019155457176911288,0.0,0.03468279948618075,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1493,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
534,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5561,0.2911392405063291,0.0,0.003656123167745614,0.0,0.214655480185648,0.0010359259105788754,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4683,0.27848101265822783,0.03343337753891254,0.0011404420890215677,0.0,0.00129418064976794,0.00016574814569262006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2908,0.620253164556962,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5916,0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5933,0.5822784810126582,0.0,0.2999698118270553,0.0,0.0,0.006588488791281648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5868,0.46835443037974683,0.0,0.0030188172944688556,0.0,0.14646554801856482,0.0004558074006547052,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7667,0.22784810126582278,0.0,0.007379331164257203,0.00017027073046143367,0.0,0.02204450337711847,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8083,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1350,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
6424,0.7594936708860759,0.0,0.0,0.0,0.0003570153516601214,0.0289230514233622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3622,0.22784810126582278,0.0,0.14715057189816522,0.0,0.10000892538379151,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8454,0.34177215189873417,0.0,0.0,0.0,0.013298821849339523,0.021174325612232214,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6884,0.4430379746835443,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6260,0.18987341772151897,0.00020939484888671738,0.028645221883071142,0.0009790567001532436,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2506,0.7215189873417721,0.0,0.05078321537584275,0.0,0.003213138164941093,0.05772179173745494,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7305,0.34177215189873417,0.0,0.020293160701707308,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6177,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2507,0.45569620253164556,0.0007677811125846304,0.0026498507362559954,0.0,0.009371652981078187,0.07852318402187876,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2749,0.31645569620253167,0.0,0.021500687619494852,0.0,8.925383791503035e-05,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6723,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
6543,0.4430379746835443,0.11998324841208906,0.1472176567269312,0.0432061978545888,0.0,0.0005801185099241702,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1571,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3629,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3524,0.4810126582278481,0.05730439031199833,0.0322007178076678,0.0,0.0012049268118529098,0.013301288691832761,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5508,0.21518987341772153,0.0,0.0,0.06606504341903627,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8121,0.5063291139240507,0.0014657639422070217,0.005199074229363029,0.0,0.011915387361656551,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1623,0.4810126582278481,0.0002791931318489565,0.0,0.0,0.0,0.06957278415447728,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4048,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3892,0.3037974683544304,0.09513505967753193,0.0,0.002128384130767921,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
537,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4249,0.46835443037974683,0.031548823898932085,0.0,0.00996083773199387,0.0008479114601927883,0.05345377698586997,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5267,0.8607594936708861,0.0,0.0,0.041290652136897664,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
163,0.7088607594936709,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5901,0.7468354430379747,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1443,0.25316455696202533,0.03762127451664689,0.04256532385201087,0.0016175719393836199,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5809,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4860,0.26582278481012656,0.002861729601451804,0.021836111763324725,8.513536523071684e-05,0.00129418064976794,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
7657,0.27848101265822783,0.05255810707056607,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
7506,0.3924050632911392,0.05437286242758428,0.0,0.00012770304784607525,0.002543734380578365,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
412,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
6341,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7876,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2045,0.25316455696202533,0.12214699518391847,0.0,0.018985186446449854,0.0,0.003149214768159781,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
459,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4725,0.49367088607594933,0.0006979828296223913,0.00667494046221447,0.0,0.2774009282399143,0.004185140678738657,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5841,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1165,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5116,0.0759493670886076,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5332,0.5949367088607594,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3396,0.3670886075949367,0.006770433447337195,0.0,0.018900051081219137,0.016333452338450554,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
122,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6509,0.5063291139240507,0.4259789209185454,0.25391607687921375,0.03660820704920824,0.5853712959657266,0.007955910993245763,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2866,0.31645569620253167,0.00034899141481119564,3.3542414382987286e-05,0.02694534309552188,0.0,0.007790162847553143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8069,0.3291139240506329,6.979828296223913e-05,0.0,4.256768261535842e-05,0.0006694037843627276,0.03538722910537438,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3172,0.5063291139240507,0.0010469742444335869,0.0,0.0,0.02990003570153517,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8328,0.20253164556962025,0.0,0.04467849595813907,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5114,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4295,0.26582278481012656,0.00020939484888671738,0.0021802569348941736,0.010769623701685679,0.021197786504819707,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
8655,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
